9.009009009009009139e-01 2.134962684614535866e-01 5.473771066783368333e-01 7.253448746663771374e+01 1.396537600087073283e-01
9.309309309309309333e-01 2.134947526889656444e-01 5.490257281219911301e-01 7.251823467597859008e+01 1.445295972064421786e-01
9.609609609609609526e-01 2.134932326964531224e-01 5.506789373789039432e-01 7.250193299574091554e+01 1.494201012777419124e-01
9.909909909909909720e-01 2.134917089694681747e-01 5.523367449188567591e-01 7.248558229086809490e+01 1.543253127395900204e-01
1.021021021021021102e+00 2.134901810689765200e-01 5.539991612584803660e-01 7.246918242490338002e+01 1.592452725290031956e-01
1.051051051051051122e+00 2.134886487573922076e-01 5.556661969019786040e-01 7.245273326176247508e+01 1.641800214712744732e-01
1.081081081081081141e+00 2.134871121155691442e-01 5.573378623482233563e-01 7.243623466551227352e+01 1.691296003463327591e-01
1.111111111111111160e+00 2.134855711827792768e-01 5.590141681659270834e-01 7.241968649808632108e+01 1.740940505741177535e-01
1.141141141141141180e+00 2.134840258758600728e-01 5.606951248517032527e-01 7.240308862362661557e+01 1.790734129120298834e-01
1.171171171171171199e+00 2.134824762725712199e-01 5.623807429854453810e-01 7.238644090368578077e+01 1.840677288942802747e-01
1.201201201201201219e+00 2.134809223743474871e-01 5.640710331092008145e-01 7.236974320099947988e+01 1.890770397001742542e-01
1.231231231231231238e+00 2.134793641668706055e-01 5.657660057969260414e-01 7.235299537726324104e+01 1.941013868210472448e-01
1.261261261261261257e+00 2.134778015818223351e-01 5.674656716977505289e-01 7.233619729171333290e+01 1.991408124860215012e-01
1.291291291291291277e+00 2.134762346657773646e-01 5.691700413212853471e-01 7.231934880815818190e+01 2.041953575525655706e-01
1.321321321321321296e+00 2.134746634441862800e-01 5.708791252527500859e-01 7.230244978795036559e+01 2.092650636149102072e-01
1.351351351351351315e+00 2.134730879613626620e-01 5.725929340897282227e-01 7.228550009205272886e+01 2.143499723842009763e-01
1.381381381381381335e+00 2.134715082804832798e-01 5.743114784421673447e-01 7.226849958103839811e+01 2.194501256884983653e-01
1.411411411411411354e+00 2.134699242016164233e-01 5.760347689358785717e-01 7.225144811465990813e+01 2.245655656020437707e-01
1.441441441441441373e+00 2.134683355540157590e-01 5.777628162089089026e-01 7.223434555229584930e+01 2.296963343112612410e-01
1.471471471471471393e+00 2.134667425625466630e-01 5.794956309069934086e-01 7.221719175351081788e+01 2.348424739467745159e-01
1.501501501501501412e+00 2.134651452587219556e-01 5.812332236908651639e-01 7.219998657715535728e+01 2.400040268534095744e-01
1.531531531531531432e+00 2.134635436828427602e-01 5.829756052337462524e-01 7.218272988167497317e+01 2.451810354975258732e-01
1.561561561561561451e+00 2.134619378839985315e-01 5.847227862213476568e-01 7.216542152511000552e+01 2.503735424670163745e-01
1.591591591591591470e+00 2.134603275420851876e-01 5.864747772586144103e-01 7.214806136723352381e+01 2.555815898299606537e-01
1.621621621621621712e+00 2.134587126968953696e-01 5.882315890496059296e-01 7.213064926542764965e+01 2.608052203717209361e-01
1.651651651651651731e+00 2.134570934327262581e-01 5.899932323196818151e-01 7.211318507646740272e+01 2.660444770597950592e-01
1.681681681681681750e+00 2.134554697422639258e-01 5.917597177819206022e-01 7.209566865729053120e+01 2.712994028128600243e-01
1.711711711711711770e+00 2.134538416185673693e-01 5.935310561598137191e-01 7.207809986447723816e+01 2.765700406568474823e-01
1.741741741741741789e+00 2.134522090550684537e-01 5.953072581872653757e-01 7.206047855425025261e+01 2.818564337249435670e-01
1.771771771771771808e+00 2.134505719926118872e-01 5.970883344822567329e-01 7.204280458518211105e+01 2.871586244453840919e-01
1.801801801801801828e+00 2.134489304456276271e-01 5.988742958478290301e-01 7.202507781174520574e+01 2.924766564764560428e-01
1.831831831831831847e+00 2.134472844003568737e-01 6.006651530293029007e-01 7.200729808951447808e+01 2.978105731456747729e-01
1.861861861861861867e+00 2.134456338425321231e-01 6.024609167803088861e-01 7.198946527375241544e+01 3.031604178742908218e-01
1.891891891891891886e+00 2.134439787574329284e-01 6.042615978629197748e-01 7.197157921940625158e+01 3.085262341781418449e-01
1.921921921921921905e+00 2.134423191403590214e-01 6.060672070350294760e-01 7.195363978125566007e+01 3.139080656233166899e-01
1.951951951951951925e+00 2.134406550152221360e-01 6.078777550279473862e-01 7.193564681417521456e+01 3.193059557474529631e-01
1.981981981981981944e+00 2.134389863506458429e-01 6.096932526475080660e-01 7.191760017195036880e+01 3.247199484149034809e-01
2.012012012012012185e+00 2.134373131386837485e-01 6.115137106792062349e-01 7.189949970838836180e+01 3.301500874835060495e-01
2.042042042042042205e+00 2.134356353717640487e-01 6.133391399159821011e-01 7.188134527699277498e+01 3.355964169021818377e-01
2.072072072072072224e+00 2.134339530426894171e-01 6.151695511582205844e-01 7.186313673096360333e+01 3.410589807109358773e-01
2.102102102102102243e+00 2.134322661301858437e-01 6.170049551859919656e-01 7.184487392279775975e+01 3.465378231606865977e-01
2.132132132132132263e+00 2.134305746185291841e-01 6.188453627967532844e-01 7.182655670483163135e+01 3.520329885505217860e-01
2.162162162162162282e+00 2.134288785117372245e-01 6.206907848326091992e-01 7.180818492963331323e+01 3.575445211100195531e-01
2.192192192192192302e+00 2.134271778019359578e-01 6.225412321195473719e-01 7.178975844912820037e+01 3.630724652615527903e-01
2.222222222222222321e+00 2.134254724814877713e-01 6.243967154907347217e-01 7.177127711493429274e+01 3.686168655197240573e-01
2.252252252252252340e+00 2.134237625429914187e-01 6.262572457865178688e-01 7.175274077836215270e+01 3.741777664913655266e-01
2.282282282282282360e+00 2.134220479792819369e-01 6.281228338544230239e-01 7.173414929041490495e+01 3.797552128755391498e-01
2.312312312312312379e+00 2.134203287834307017e-01 6.299934905491557657e-01 7.171550250178825081e+01 3.853492494635363808e-01
2.342342342342342398e+00 2.134186049487454551e-01 6.318692267326013745e-01 7.169680026287045393e+01 3.909599211388782858e-01
2.372372372372372418e+00 2.134168764504464355e-01 6.337500532319442215e-01 7.167804242328544717e+01 3.965872730143810698e-01
2.402402402402402437e+00 2.134151432487045585e-01 6.356359808466114369e-01 7.165922883196860482e+01 4.022313504094310876e-01
2.432432432432432456e+00 2.134134053636426998e-01 6.375270205196945650e-01 7.164035933903684850e+01 4.078921982889588405e-01
2.462462462462462476e+00 2.134116627853333559e-01 6.394231831322421122e-01 7.162143379354445472e+01 4.135698619366754980e-01
2.492492492492492495e+00 2.134099155038168549e-01 6.413244795718683333e-01 7.160245204423161169e+01 4.192643867305299032e-01
2.522522522522522515e+00 2.134081635091014673e-01 6.432309207327536749e-01 7.158341393952434828e+01 4.249758181427084613e-01
2.552552552552552534e+00 2.134064067911634055e-01 6.451425175156445535e-01 7.156431932753459080e+01 4.307042017396349176e-01
2.582582582582582553e+00 2.134046453399467413e-01 6.470592808278535779e-01 7.154516805606013463e+01 4.364495831819707461e-01
2.612612612612612573e+00 2.134028791453634333e-01 6.489812215832591047e-01 7.152595997258465843e+01 4.422120082246148165e-01
2.642642642642642592e+00 2.134011081973944957e-01 6.509083506687174392e-01 7.150669492414426998e+01 4.479915227567335956e-01
2.672672672672672611e+00 2.133993324864198460e-01 6.528406788344166545e-01 7.148737275689192927e+01 4.537881729324374502e-01
2.702702702702702631e+00 2.133975520019001093e-01 6.547782171319155298e-01 7.146799331783762455e+01 4.596020046487272470e-01
2.732732732732732650e+00 2.133957667336646158e-01 6.567209764861687837e-01 7.144855645314819981e+01 4.654330640555529586e-01
2.762762762762762669e+00 2.133939766715135244e-01 6.586689678277116711e-01 7.142906200867246014e+01 4.712813973982762916e-01
2.792792792792792689e+00 2.133921818052179065e-01 6.606222020926604266e-01 7.140950982994114327e+01 4.771470510176709645e-01
2.822822822822822708e+00 2.133903821245197174e-01 6.625806902227117101e-01 7.138989976216697642e+01 4.830300713499224852e-01
2.852852852852852727e+00 2.133885776191316863e-01 6.645444431651428285e-01 7.137023165024461946e+01 4.889305049266284842e-01
2.882882882882882747e+00 2.133867682787374820e-01 6.665134718728116248e-01 7.135050533875072176e+01 4.948483983747982151e-01
2.912912912912912766e+00 2.133849540930688737e-01 6.684877873018494343e-01 7.133072067194187582e+01 5.007837984174483559e-01
2.942942942942942786e+00 2.133831350607658661e-01 6.704674001468681199e-01 7.131087749352694516e+01 5.067367519419291311e-01
2.972972972972972805e+00 2.133813111659165485e-01 6.724523215420821209e-01 7.129097564727001668e+01 5.127073058190089183e-01
3.003003003003002824e+00 2.133794823986860656e-01 6.744425624448019407e-01 7.127101497646019368e+01 5.186955070619561070e-01
3.033033033033032844e+00 2.133776487492495266e-01 6.764381338167470004e-01 7.125099532406753156e+01 5.247014027797528568e-01
3.063063063063062863e+00 2.133758102077921992e-01 6.784390466240456385e-01 7.123091653274305202e+01 5.307250401770958748e-01
3.093093093093092882e+00 2.133739667645093985e-01 6.804453118372352227e-01 7.121077844481871466e+01 5.367664665543960822e-01
3.123123123123122902e+00 2.133721184096065149e-01 6.824569404312622600e-01 7.119058090230744540e+01 5.428257293077785040e-01
3.153153153153152921e+00 2.133702651332990419e-01 6.844739433854819532e-01 7.117032374690309382e+01 5.489028759290824899e-01
3.183183183183182940e+00 2.133684069258124649e-01 6.864963316836586449e-01 7.115000681998050425e+01 5.549979540058617156e-01
3.213213213213213404e+00 2.133665437754498351e-01 6.885241160779722591e-01 7.112962996260398540e+01 5.611110112188157917e-01
3.243243243243243423e+00 2.133646756732120175e-01 6.905573076532240950e-01 7.110919301550693206e+01 5.672420953479300199e-01
3.273273273273273443e+00 2.133628026094859798e-01 6.925959174224217696e-01 7.108869581910644797e+01 5.733912542680752455e-01
3.303303303303303462e+00 2.133609245743758320e-01 6.946399563672244204e-01 7.106813821350188221e+01 5.795585359494470623e-01
3.333333333333333481e+00 2.133590415579858512e-01 6.966894354724734173e-01 7.104752003847356434e+01 5.857439884579420664e-01
3.363363363363363501e+00 2.133571535504202310e-01 6.987443657261923624e-01 7.102684113348284711e+01 5.919476599551577456e-01
3.393393393393393520e+00 2.133552605417832204e-01 7.008047581195868680e-01 7.100610133767206378e+01 5.981695986983924795e-01
3.423423423423423539e+00 2.133533625221791241e-01 7.028706236470448898e-01 7.098530048986455654e+01 6.044098530406453174e-01
3.453453453453453559e+00 2.133514594817122467e-01 7.049419733061362825e-01 7.096443842856464812e+01 6.106684714306165329e-01
3.483483483483483578e+00 2.133495514096571954e-01 7.070188177349541192e-01 7.094351499196791622e+01 6.169455024096379692e-01
3.513513513513513598e+00 2.133476382962847806e-01 7.091011680101854120e-01 7.092253001793861245e+01 6.232409946184271909e-01
3.543543543543543617e+00 2.133457201319859387e-01 7.111890352641754287e-01 7.090148334402054786e+01 6.295549967938467439e-01
3.573573573573573636e+00 2.133437969068220363e-01 7.132824304884134436e-01 7.088037480744256413e+01 6.358875577672410406e-01
3.603603603603603656e+00 2.133418686108525530e-01 7.153813646767057666e-01 7.085920424511454030e+01 6.422387264656481687e-01
3.633633633633633675e+00 2.133399352341349142e-01 7.174858488251758537e-01 7.083797149362737855e+01 6.486085519117997800e-01
3.663663663663663694e+00 2.133379967667247135e-01 7.195958939322649739e-01 7.081667638925297581e+01 6.549970832241209795e-01
3.693693693693693714e+00 2.133360531986755182e-01 7.217115109987312094e-01 7.079531876794426637e+01 6.614043696167305475e-01
3.723723723723723733e+00 2.133341045200389807e-01 7.238327110276501219e-01 7.077389846533523610e+01 6.678304603994407174e-01
3.753753753753753752e+00 2.133321507208647549e-01 7.259595050244146419e-01 7.075241531674085138e+01 6.742754049777573977e-01
3.783783783783783772e+00 2.133301917912006074e-01 7.280919039967347350e-01 7.073086915715710177e+01 6.807392528528800613e-01
3.813813813813813791e+00 2.133282277210923061e-01 7.302299189546379576e-01 7.070925982126102838e+01 6.872220536217016340e-01
3.843843843843843811e+00 2.133262585005836764e-01 7.323735609104689015e-01 7.068758714341068128e+01 6.937238569768087171e-01
3.873873873873873830e+00 2.133242841204436857e-01 7.345228402477125274e-01 7.066585095766058089e+01 7.002447127018375239e-01
3.903903903903903849e+00 2.133223045706428289e-01 7.366777680436171760e-01 7.064405109772934566e+01 7.067846706812053181e-01
3.933933933933933869e+00 2.133203198409127088e-01 7.388383555834617811e-01 7.062218739701158654e+01 7.133437808965361615e-01
3.963963963963963888e+00 2.133183299213295692e-01 7.410046138539383431e-01 7.060025968859025625e+01 7.199220934229341173e-01
3.993993993993993907e+00 2.133163348019695427e-01 7.431765538424475182e-01 7.057826780522941590e+01 7.265196584311846006e-01
4.024024024024024371e+00 2.133143344729087343e-01 7.453541865370985064e-01 7.055621157937419241e+01 7.331365261877552664e-01
4.054054054054054390e+00 2.133123289242231102e-01 7.475375229267091637e-01 7.053409084315072164e+01 7.397727470547948991e-01
4.084084084084084409e+00 2.133103181459884978e-01 7.497265740008058899e-01 7.051190542836626207e+01 7.464283714901344124e-01
4.114114114114114429e+00 2.133083021282806968e-01 7.519213507496237403e-01 7.048965516650908114e+01 7.531034500472862936e-01
4.144144144144144448e+00 2.133062808611753403e-01 7.541218641641063147e-01 7.046733988874855470e+01 7.597980333754449367e-01
4.174174174174174468e+00 2.133042543347480335e-01 7.563281252359058682e-01 7.044495942593508175e+01 7.665121722194863096e-01
4.204204204204204487e+00 2.133022225390742432e-01 7.585401449573830890e-01 7.042251360860014131e+01 7.732459174199680652e-01
4.234234234234234506e+00 2.133001854642293527e-01 7.607579343216076539e-01 7.040000226695626395e+01 7.799993199131297628e-01
4.264264264264264526e+00 2.132981431012948015e-01 7.629815035606981599e-01 7.037742523109258741e+01 7.867724306722346794e-01
4.294294294294294545e+00 2.132960954403696208e-01 7.652108636510850381e-01 7.035478233058837816e+01 7.935653008234949679e-01
4.324324324324324564e+00 2.132940424710180749e-01 7.674460259746430646e-01 7.033207339460011553e+01 8.003779816199749764e-01
4.354354354354354584e+00 2.132919841833747776e-01 7.696870014821423078e-01 7.030929825207614670e+01 8.072105243771651173e-01
4.384384384384384603e+00 2.132899205675770071e-01 7.719338011229783802e-01 7.028645673164643881e+01 8.140629805060771718e-01
4.414414414414414622e+00 2.132878516137646785e-01 7.741864358451726602e-01 7.026354866162255064e+01 8.209354015132442894e-01
4.444444444444444642e+00 2.132857773120803435e-01 7.764449165953720700e-01 7.024057386999763253e+01 8.278278390007208776e-01
4.474474474474474661e+00 2.132836976526692185e-01 7.787092543188489646e-01 7.021753218444642641e+01 8.347403446660826010e-01
4.504504504504504681e+00 2.132816126256791844e-01 7.809794599595015763e-01 7.019442343232528003e+01 8.416729703024266041e-01
4.534534534534534700e+00 2.132795222212608144e-01 7.832555444598533478e-01 7.017124744067213271e+01 8.486257677983710668e-01
4.564564564564564719e+00 2.132774264295672351e-01 7.855375187610538212e-01 7.014800403620651537e+01 8.555987891380558708e-01
4.594594594594594739e+00 2.132753252407543210e-01 7.878253938028775272e-01 7.012469304532956471e+01 8.625920864011418221e-01
4.624624624624624758e+00 2.132732186449805556e-01 7.901191805237250954e-01 7.010131429412399484e+01 8.696057117628112065e-01
4.654654654654654777e+00 2.132711066331033078e-01 7.924188890888264059e-01 7.007786760884161481e+01 8.766397173475269922e-01
4.684684684684684797e+00 2.132689891953977457e-01 7.947245303103402936e-01 7.005435281500631106e+01 8.836941554981146973e-01
4.714714714714714816e+00 2.132668663216082394e-01 7.970361155905025807e-01 7.003076973745007194e+01 8.907690787649897857e-01
4.744744744744744835e+00 2.132647380019482564e-01 7.993536558130119873e-01 7.000711820101304284e+01 8.978645396960964753e-01
4.774774774774774855e+00 2.132626042266360100e-01 8.016771618579175973e-01 6.998339803021846706e+01 9.049805909344691424e-01
4.804804804804804874e+00 2.132604649858943768e-01 8.040066446016189694e-01 6.995960904927258639e+01 9.121172852182325430e-01
4.834834834834834894e+00 2.132583202699510072e-01 8.063421149168662483e-01 6.993575108206469793e+01 9.192746753806018134e-01
4.864864864864864913e+00 2.132561700690381867e-01 8.086835836727597204e-01 6.991182395216709722e+01 9.264528143498818036e-01
4.894894894894894932e+00 2.132540143733929472e-01 8.110310617347504802e-01 6.988782748283513513e+01 9.336517551494680767e-01
4.924924924924924952e+00 2.132518531732570666e-01 8.133845599646398750e-01 6.986376149700721783e+01 9.408715508978461317e-01
4.954954954954954971e+00 2.132496864588769303e-01 8.157440892205796157e-01 6.983962581730472152e+01 9.481122548085917368e-01
4.984984984984984990e+00 2.132475142205036978e-01 8.181096603570719994e-01 6.981542026603213458e+01 9.553739201903709288e-01
5.015015015015015010e+00 2.132453364483932190e-01 8.204812842249697979e-01 6.979114466517690119e+01 9.626566004469399029e-01
5.045045045045045029e+00 2.132431531330640784e-01 8.228589713946499185e-01 6.976679883669852700e+01 9.699603489904535802e-01
5.075075075075075048e+00 2.132409642660154092e-01 8.252427313860953850e-01 6.974238260333218875e+01 9.772852190003565864e-01
5.105105105105105068e+00 2.132387698363949480e-01 8.276325762430710720e-01 6.971789578485777383e+01 9.846312645426792409e-01
5.135135135135135087e+00 2.132365698345352889e-01 8.300285167396459496e-01 6.969333820205982022e+01 9.919985393820646147e-01
5.165165165165165106e+00 2.132343642507742443e-01 8.324305636457808300e-01 6.966870967540636173e+01 9.993870973781020517e-01
5.195195195195195126e+00 2.132321530754549277e-01 8.348387277271466234e-01 6.964401002504914118e+01 1.006796992485270881e+00
5.225225225225225145e+00 2.132299362989258096e-01 8.372530197449423728e-01 6.961923907082376672e+01 1.014228278752882906e+00
5.255255255255255165e+00 2.132277139115411613e-01 8.396734504557140655e-01 6.959439663224995343e+01 1.021681010325026007e+00
5.285285285285285184e+00 2.132254859036609440e-01 8.421000306111726674e-01 6.956948252853167958e+01 1.029155241440506963e+00
5.315315315315315203e+00 2.132232522656511697e-01 8.445327709580122688e-01 6.954449657855738565e+01 1.036651026432794609e+00
5.345345345345345223e+00 2.132210129878839566e-01 8.469716822377288956e-01 6.951943860090015903e+01 1.044168419729963215e+00
5.375375375375375242e+00 2.132187680607377789e-01 8.494167751864384330e-01 6.949430841381791879e+01 1.051707475854635199e+00
5.405405405405405261e+00 2.132165174745975778e-01 8.518680605346953261e-01 6.946910583525362881e+01 1.059268249423924280e+00
5.435435435435435281e+00 2.132142612205335241e-01 8.543255483238790804e-01 6.944383068380052748e+01 1.066850794859854457e+00
5.465465465465465300e+00 2.132119992892778648e-01 8.567892489366273345e-01 6.941848277724702143e+01 1.074455166825905694e+00
5.495495495495495319e+00 2.132097316706586532e-01 8.592591736672854363e-01 6.939306193177105797e+01 1.082081420468695931e+00
5.525525525525525339e+00 2.132074583551451241e-01 8.617353331652766180e-01 6.936756796413818904e+01 1.089729610758559231e+00
5.555555555555555358e+00 2.132051793332178369e-01 8.642177380695551525e-01 6.934200069080556261e+01 1.097399792758343873e+00
5.585585585585585378e+00 2.132028945953689247e-01 8.667063990083041514e-01 6.931635992792237744e+01 1.105092021623302001e+00
5.615615615615615397e+00 2.132006041321024836e-01 8.692013265986324733e-01 6.929064549133011042e+01 1.112806352600982818e+00
5.645645645645645416e+00 2.131983079339346554e-01 8.717025314462725216e-01 6.926485719656297135e+01 1.120542841031124226e+00
5.675675675675675436e+00 2.131960059913941830e-01 8.742100241452773757e-01 6.923899485884822980e+01 1.128301542345544473e+00
5.705705705705705455e+00 2.131936982950224657e-01 8.767238152777181437e-01 6.921305829310659874e+01 1.136082512068033790e+00
5.735735735735735474e+00 2.131913848353739760e-01 8.792439154133815382e-01 6.918704731395256147e+01 1.143885805814246703e+00
5.765765765765765494e+00 2.131890656030165088e-01 8.817703351094672293e-01 6.916096173569472683e+01 1.151711479291594120e+00
5.795795795795795513e+00 2.131867405885315425e-01 8.843030849102850866e-01 6.913480137233626976e+01 1.159559588299134747e+00
5.825825825825825532e+00 2.131844097825143503e-01 8.868421753469525326e-01 6.910856603757515870e+01 1.167430188727466511e+00
5.855855855855855552e+00 2.131820731755744991e-01 8.893876169370923401e-01 6.908225554480465291e+01 1.175323336558619758e+00
5.885885885885885571e+00 2.131797307584238355e-01 8.919394200874480871e-01 6.905586970739695118e+01 1.183239087780928234e+00
5.915915915915915591e+00 2.131773825220512897e-01 8.944975949007121230e-01 6.902940833926665221e+01 1.191177498220015618e+00
5.945945945945945610e+00 2.131750284568127429e-01 8.970621521816024568e-01 6.900287125193328563e+01 1.199138624420028165e+00
5.975975975975975629e+00 2.131726685533959498e-01 8.996331023702452967e-01 6.897625825763438456e+01 1.207122522709696444e+00
6.006006006006005649e+00 2.131703028025056790e-01 9.022104558903065730e-01 6.894956916830879834e+01 1.215129249507370668e+00
6.036036036036035668e+00 2.131679311948639355e-01 9.047942231486452158e-01 6.892280379559713310e+01 1.223158861320873037e+00
6.066066066066065687e+00 2.131655537212103213e-01 9.073844145349660995e-01 6.889596195084220653e+01 1.231211414747351629e+00
6.096096096096095707e+00 2.131631703723024795e-01 9.099810404214733195e-01 6.886904344508960207e+01 1.239286966473132745e+00
6.126126126126125726e+00 2.131607811389162610e-01 9.125841111625232482e-01 6.884204808908812367e+01 1.247385573273574355e+00
6.156156156156155745e+00 2.131583860118461127e-01 9.151936370942772569e-01 6.881497569329030739e+01 1.255507292012919551e+00
6.186186186186185765e+00 2.131559849819054664e-01 9.178096285343554372e-01 6.878782606785287612e+01 1.263652179644148443e+00
6.216216216216215784e+00 2.131535780399270164e-01 9.204320957814888793e-01 6.876059902263726542e+01 1.271820293208832942e+00
6.246246246246245803e+00 2.131511651767630244e-01 9.230610491151736152e-01 6.873329436721007824e+01 1.280011689836987765e+00
6.276276276276275823e+00 2.131487463832856810e-01 9.256964987953227864e-01 6.870591191084362492e+01 1.288226426746925446e+00
6.306306306306305842e+00 2.131463216503874936e-01 9.283384550619206976e-01 6.867845146251634958e+01 1.296464561245108227e+00
6.336336336336335862e+00 2.131438909689814809e-01 9.309869281346750958e-01 6.865091283091337004e+01 1.304726150726001510e+00
6.366366366366365881e+00 2.131414543294780639e-01 9.336419288470104716e-01 6.862329582476174039e+01 1.313011252571488763e+00
6.396396396396395900e+00 2.131390117231509729e-01 9.363034669911158847e-01 6.859560025195769128e+01 1.321319924412706515e+00
6.426426426426426808e+00 2.131365631410031825e-01 9.389715526920308086e-01 6.856782592029244938e+01 1.329652223912276110e+00
6.456456456456456827e+00 2.131341085740106334e-01 9.416461961124524827e-01 6.853997263729723954e+01 1.338008208810841593e+00
6.486486486486486847e+00 2.131316480131699442e-01 9.443274073949676772e-01 6.851204021021332835e+01 1.346387936936014773e+00
6.516516516516516866e+00 2.131291814494986336e-01 9.470151966617624817e-01 6.848402844599264938e+01 1.354791466202219352e+00
6.546546546546546885e+00 2.131267088740355087e-01 9.497095740143324250e-01 6.845593715129825796e+01 1.363218854610534381e+00
6.576576576576576905e+00 2.131242302778408315e-01 9.524105495331915971e-01 6.842776613250491380e+01 1.371670160248538828e+00
6.606606606606606924e+00 2.131217456519967079e-01 9.551181332775832145e-01 6.839951519569952154e+01 1.380145441290155484e+00
6.636636636636636943e+00 2.131192549876072817e-01 9.578323352851889627e-01 6.837118414668172761e+01 1.388644755995495306e+00
6.666666666666666963e+00 2.131167582757990675e-01 9.605531655718392292e-01 6.834277279096437496e+01 1.397168162710701322e+00
6.696696696696696982e+00 2.131142555077212841e-01 9.632806341312224463e-01 6.831428093377407151e+01 1.405715719867792313e+00
6.726726726726727001e+00 2.131117466745459654e-01 9.660147509345953232e-01 6.828570838005168753e+01 1.414287485984507819e+00
6.756756756756757021e+00 2.131092317674684600e-01 9.687555259304925226e-01 6.825705493445286720e+01 1.422883519664151164e+00
6.786786786786787040e+00 2.131067107777075142e-01 9.715029690444366706e-01 6.822832040134859710e+01 1.431503879595434903e+00
6.816816816816817060e+00 2.131041836960092806e-01 9.742570906355668692e-01 6.819950458501931223e+01 1.440148624494219209e+00
6.846846846846847079e+00 2.131016505136481554e-01 9.770179005752707146e-01 6.817060728926509228e+01 1.448817813220486084e+00
6.876876876876877098e+00 2.130991112221542194e-01 9.797854084983255163e-01 6.814162831751268357e+01 1.457511504746209052e+00
6.906906906906907118e+00 2.130965658128106954e-01 9.825596242650017631e-01 6.811256747301204939e+01 1.466229758096398328e+00
6.936936936936937137e+00 2.130940142769236212e-01 9.853405577131770787e-01 6.808342455873194865e+01 1.474972632380428861e+00
6.966966966966967156e+00 2.130914566058218218e-01 9.881282186581088478e-01 6.805419937736046165e+01 1.483740186791878024e+00
