0.00	0.546345333	596.6731304	0.180991406	0.203728
6.00	0.948981333	573.1686192	4.757701487	0.194312
22.92	6.083585333	329.7487456	76.01169799	0.105288
26.58	6.793672	229.5976807	108.8194678	0.095658
30.42	7.161765333	133.5324303	142.6474303	0.114918
32.25	7.149133333	94.04466832	170.2783673	0.112564
