0.000000000000000000e+00 5.463453329999999886e-01 5.966731303999999909e+02 1.809914059999999936e-01
6.000000000000000000e+00 1.594457623125720369e+00 5.719123548397857348e+02 8.230040490207747084e+00
2.292000000000000171e+01 6.939950833292992449e+00 2.688286914646409969e+02 1.067542275535546850e+02
2.657999999999999829e+01 7.392361791808105487e+00 1.662200415323455900e+02 1.401094856617224309e+02
3.042000000000000171e+01 7.646338662291137567e+00 5.450545726474310015e+01 1.764248332971434934e+02
3.225000000000000000e+01 7.716434737996798354e+00 2.424729412323431088e+00 1.933548496371394663e+02
