0.00	2.50028 	596.6731304	0.180991406
6.00	2.69034 	573.1686192	4.757701487
22.92	6.00177 	329.7487456	76.01169799
26.58	6.80587 	229.5976807	108.8194678
30.42	7.36143 	133.5324303	142.6474303
32.25	7.3395  	94.04466832	170.2783673
