0.000000000000000000e+00 4.596708330000000009e-01 5.848420191999999815e+02 1.413962470000000027e-01
6.000000000000000000e+00 1.373713793220126433e+00 5.637351598964968389e+02 7.002657362760587034e+00
2.292000000000000171e+01 6.783559580160909874e+00 2.794121620108628008e+02 9.942826657622323694e+01
2.657999999999999829e+01 7.304147535873499741e+00 1.783023821572655265e+02 1.322962831274794553e+02
3.042000000000000171e+01 7.600900521099519302e+00 6.732084404638308683e+01 1.683733375607314429e+02
3.225000000000000000e+01 7.684936620457499146e+00 1.420712781047093820e+01 1.856391500950723810e+02
