0.00	0.459670833	584.8420192	0.141396247	0.205012
6.00	0.967281653	564.757914	5.056427443	0.193028
22.92	6.515933333	287.5614226	88.7720678	0.080678
26.58	7.161765333	182.1987984	127.6872607	0.083246
30.42	7.342661333	78.35886713	168.9171351	0.10165
32.25	7.308268	35.52552377	192.6749557	0.111708
