0.00	2.460075	584.8420192	0.141396247
6.00	2.699112	564.757914	5.056427443
22.92	6.4623  	287.5614226	88.7720678
26.58	7.36143 	182.1987984	127.6872607
30.42	7.71231 	78.35886713	168.9171351
32.25	7.63921 	35.52552377	192.6749557
