0.00	1.1833333	588.8793734	0.186473644
6.00	2.4166667	565.7280737	5.709096151
22.92	21.8666667	262.5831091	101.3791535
26.58	24.5000000	146.7468838	136.2258527
30.42	25.8666667	46.28756783	178.3596957
32.25	26.7666667	4.985779312	187.0426289
