0.000000000000000000e+00 2.482005000000000017e+00 5.888793733999999631e+02 1.864736439999999940e-01
6.000000000000000000e+00 3.808940151345804104e+00 5.296088444153284627e+02 1.905983972118182379e+01
2.292000000000000171e+01 6.996371965844685015e+00 2.308971539358506391e+02 1.141778550743267147e+02
2.657999999999999829e+01 7.342224354495145100e+00 1.481926390700558045e+02 1.405132465755827980e+02
3.042000000000000171e+01 7.596597406528717400e+00 5.822345717682793520e+01 1.691619078010390922e+02
3.225000000000000000e+01 7.685995380665354482e+00 1.521521596792740461e+01 1.828569143173676252e+02
